Gene,p-value,Fold Change,log2(Fold Change)
TRIB3,1.5481402380777774e-21,4.162309191090359,2.057384137558727
DNAJC16,1.5498640247512955e-21,3.4635107029661043,1.792235132066839
NKX3-2,1.5513773588008448e-21,6.934608806972403,2.793814499973645
TSC22D4,1.5581834509422357e-21,3.0465020836244694,1.6071537270723273
RP1-142L7.9,1.5626937315084873e-21,2.8354551301455846,1.5035803264561516
ZBTB8B,1.5641997915941217e-21,2.7914388117142717,1.481008932616921
FUCA2,1.5665390035782614e-21,3.7145529100431247,1.8931885759645226
SEC22B,1.5669344895277522e-21,3.566187032430188,1.8343823686060978
C6orf48,1.5725230570956852e-21,3.620930571598565,1.8563605145741782
CCDC117,1.5811593824267071e-21,3.5029170733950505,1.8085568347806167
ST3GAL4-AS1,1.5909749373184745e-21,3.409159063673542,1.7694159139452699
PKLR,1.599868895465114e-21,2.0876423624625744,1.0618745825522857
LOC100506713,1.6005432274222525e-21,3.239440093386628,1.695744478449855
IGLV4-3 /// IGLV4-3,1.6069225042886864e-21,3.8978222957154616,1.9626683186783918
ACIN1,1.609464341891263e-21,3.4128090708087857,1.7709597052945976
ERP27,1.614858213023436e-21,4.474382738217848,2.1616886696540054
NOXA1,1.6165742746673276e-21,3.2915611815879773,1.7187720139658007
TAF4B,1.6196742566310387e-21,3.503815835097403,1.8089269470925802
EIF2B5,1.624070902338487e-21,3.460561416683572,1.7910061093536813
ST8SIA4,1.6267981730376157e-21,3.739493334225224,1.9028428118996046
LINC00240,1.6316965830554832e-21,3.318901555497416,1.7307058371588997
RPS4X,1.6376119241384496e-21,3.584783392105538,1.8418859477762086
R3HCC1L,1.6417897449706679e-21,3.2257814782566494,1.689648710374077
COPS8,1.6451058206643111e-21,3.525722650783529,1.8179189902347221
CENPA /// SLC35F6,1.6546490306916209e-21,12.688154471398512,3.6654103351783998
AA06,1.6589357367546342e-21,2.9566014564747936,1.5639397843718426
LINC00106 /// LINC00106,1.664534233976231e-21,3.0521641424582566,1.6098325510134563
NOL7,1.6679108813552817e-21,3.565062483961616,1.8339273626471653
CDK11A /// CDK11B,1.6714009974080092e-21,3.431436160651134,1.7788125146498053
ZNF626,1.683393853189013e-21,3.5159239194996883,1.8139038525780038
HELB,1.685676787459547e-21,3.2876588648044733,1.7170606093640286
CRIPT,1.6884293366774588e-21,3.4669647024110706,1.7936731483619945
MYEF2,1.6906208253750173e-21,3.5624115753871073,1.8328542046675516
RP11-66N11.8,1.6935318915766809e-21,3.04839058432549,1.6080477643693567
POLR3C,1.6949033563969133e-21,3.4565735698892666,1.7893426323671708
PSMC6,1.6975319146020095e-21,3.5629874334168328,1.8330873951245417
TEAD3,1.7065744683509356e-21,3.393085782486251,1.7625979040845805
CPSF2,1.708137154098742e-21,3.4454811622095685,1.784705469681622
SSX4 /// SSX4B,1.7227669658483e-21,3.793755067665595,1.923626538509312
RP11-533E19.5,1.7282544384232956e-21,3.111404753388655,1.6375660829866372
TTTY9A /// TTTY9B,1.7357155957941307e-21,3.1662958634677376,1.6627960693774129
PARP12,1.738985705086448e-21,3.6711939421138218,1.876249331254423
TAZ,1.7426666232149337e-21,3.346617045086031,1.7427034722181265
THSD7B,1.746821910214356e-21,4.006681857404317,2.0024079599890974
GIPR,1.746905709165991e-21,3.2174035497653355,1.6858969004705637
HEATR6,1.7564731982307398e-21,3.488162524235428,1.8024672612862795
CHRNA1,1.7582337154685682e-21,4.213224872614868,2.0749249189736156
PSMD5,1.764802288125713e-21,3.520139560609359,1.8156326275579446
SFI1,1.765098309338594e-21,3.2979504127219936,1.721569706883963
ATG4C,1.7671100425492684e-21,3.5320030468922883,1.8204865875318201
IGH,1.769102941135977e-21,2.8547442088045787,1.5133614828135038
C2orf15,1.77358821946618e-21,3.3116898838401667,1.7275675810518243
LOC100506497,1.7878751565914856e-21,3.475235716112049,1.7971108353707472
CTD-3193O13.1,1.7909800650285528e-21,2.732304726066766,1.4501183922185186
AREL1,1.8124035296469092e-21,3.4718059122380214,1.7956862976446102
HDX,1.819980213213647e-21,3.4038312972959894,1.7671595350891531
BC012193,1.823117845486422e-21,3.2784296762866187,1.7130049487705337
AC004692.5,1.8239018934621347e-21,3.308306854718438,1.7260930547175313
SS18L2,1.8405838849809584e-21,3.5236210045258005,1.817058758453774
SCARNA2,1.8480176510317477e-21,4.455182126887678,2.15548441001587
AKT1,1.851130487328556e-21,3.490051718436511,1.8032484156266264
HOMER3,1.854319096713458e-21,3.447198334954014,1.78542430671881
NEU3,1.854946625896224e-21,3.1249135241967454,1.6438162665943359
POM121 /// POM121C,1.8606045091070908e-21,3.562761703986753,1.83299599175819
SMIM2,1.8608391498793492e-21,2.35384197987557,1.2350174713950466
SEC11C,1.8611390749569402e-21,5.075706896629561,2.3436087612617547
C12orf5,1.8615907295662964e-21,3.643070988938638,1.8651551077328747
SH2D4A,1.8658379849879047e-21,3.6563260328617564,1.8703947205658522
PTTG1IP,1.8710169507613057e-21,3.5626310812180115,1.8329430967595866
RNASE2,1.884915575144992e-21,5.194031471551867,2.3768547555862574
RBM42,1.885032193235108e-21,3.593497094435168,1.845388519551464
ALYREF,1.885411916205183e-21,3.64994854025712,1.8678761239271189
AGFG2,1.885646945353125e-21,2.9288061077719525,1.550312687374025
CNTFR,1.8857507623393877e-21,2.9799271626676136,1.5752770678208405
CHMP6,1.8857688108047767e-21,3.357781752924006,1.7475084618989236
SIX5,1.8887851585781396e-21,3.1367180110548776,1.6492558376485937
SETD9,1.8906942546841466e-21,3.8092595884172695,1.929510606137345
LOC221946,1.8931806962343013e-21,2.9247770615418034,1.5483266607761061
KPNA6,1.89513302544111e-21,3.478258515823445,1.7983651625571893
RABGGTB,1.8955137976033413e-21,3.615790083226249,1.854310923693569
CHDH,1.9010073610902373e-21,3.3562276781716953,1.7468405879552302
HPS6,1.9176149410640652e-21,3.1257478247184953,1.6442013910364708
DPF3,1.9217255135025238e-21,2.698569009948046,1.4321945815246664
MRPL28,1.9233233457136855e-21,3.4338915766196334,1.7798444876968857
TNFRSF13B,1.927432629056879e-21,3.2349688560382504,1.693751823050719
SLC47A2,1.933453380276301e-21,2.557465883275096,1.3547149944737797
YWHAG,1.9336857311047285e-21,3.572911839938748,1.8371003164834083
USP49,1.941808342724321e-21,3.1285961474015354,1.6455154413388149
USP7,1.9420189472285215e-21,3.522747121002636,1.816700915261597
VPS16,1.942748585975783e-21,3.5084894548237546,1.8108500262289864
C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,1.9435804221418613e-21,3.5716544651952495,1.8365925156601703
PXMP2,1.949353352501948e-21,3.509017395746108,1.8110670998331073
LOC102724967,1.953289561598002e-21,2.998482895998566,1.5842327433795094
ZCCHC5,1.9538773133001658e-21,3.210298231663563,1.6827073276766513
NUCKS1,1.969450073142407e-21,3.5564515916376953,1.8304385265441607
NDUFA8,1.9705676873550336e-21,3.587868600666936,1.843127055073935
ATP5I,1.9754031837459515e-21,3.548192706685269,1.8270843662988772
LINC00592,1.9763873356183667e-21,3.9742540303636997,1.990684091166574
NLRP8,1.9764360875141483e-21,2.5129459217310894,1.3293796249432621
UBE4A,1.997136626251652e-21,3.547674940657586,1.8268738272868974
ZNF48,2.015398783898333e-21,3.430275086728138,1.778324276207117
PSMA4,2.0237878789996176e-21,3.5801161552726515,1.840006395846326
GPR22,2.025841752840845e-21,2.80236777557195,1.486646303797205
BC041451 /// RP1-206D15.3,2.0268699914584714e-21,2.6849569319151154,1.4248989468286348
ABCC6 /// LOC101930322,2.0288224532523584e-21,4.538231288560956,2.182130137074789
RIN1,2.0299174006286703e-21,3.154277674550968,1.6573096677582673
PIH1D1,2.032169845631042e-21,3.546068387632683,1.8262203595719504
RPL39,2.033844438468585e-21,3.583607336951867,1.8414125670643124
FCGR2B,2.0670540700749023e-21,4.368847769341685,2.1272528365575702
PSMB7,2.0675524368340014e-21,3.5406706642030747,1.8240226575617837
SHC1,2.0682644350457654e-21,3.6358590225073755,1.8622962612832497
FEM1C,2.078679348629711e-21,3.5994059850885227,1.8477588362556163
HOXB9,2.0960216025510062e-21,3.175490461281307,1.666979436423823
ZRANB3,2.1020069850963938e-21,2.97210165114466,1.5714834594479763
CPNE9,2.1040738770589435e-21,2.6818247378738502,1.4232149575771487
CASC16,2.113255834280673e-21,3.0091374109233433,1.5893499882037472
ETAA1,2.1167815384503018e-21,3.569211341030138,1.835605329133927
KIAA0196,2.1176899349124847e-21,3.5423034974244385,1.824687824588808
LIMK1,2.119424610851462e-21,2.5018609944755528,1.3230016343671096
COQ4,2.122163518954049e-21,3.42063739132626,1.774265177633404
ZBTB42,2.1363589749216694e-21,3.700225373365572,1.8876131451023144
LOC101929584,2.1374718466416496e-21,2.697958090640703,1.4318679380213821
LOC100287497,2.1434777789322845e-21,3.4072893612534916,1.7686244723296836
PMCHL1,2.1448379507967304e-21,2.309867919620931,1.2078103593661211
PAPOLA,2.144926131455386e-21,3.528677767080113,1.8191276916475063
LOC401320,2.145849539633841e-21,3.448984764001736,1.7861717556622954
NAGLU,2.14839267388615e-21,3.3884044935637223,1.7606061078535649
PHF20L1,2.1635634636113575e-21,3.4474200048762422,1.7855170753339416
AK6,2.176944983254404e-21,3.544708642311412,1.8256670498718621
ACO2,2.189897455591774e-21,3.5510359178708013,1.82823995294464
RP11-715J22.6,2.2044931999962823e-21,2.6709932386690904,1.417376323950964
CEP152,2.221738271281734e-21,3.1527684089650174,1.656619198721268
TMEM219,2.2265841267850173e-21,3.402263996436322,1.7664950903171637
SYNDIG1,2.229207758795626e-21,4.390909188873512,2.1345196974987037
C10orf85,2.2373397594311637e-21,3.0854860665432695,1.62549777966768
KRT8P11 /// KRT8P11,2.241717993097182e-21,2.9163138027022093,1.5441459656334473
NDUFV2,2.24377363246367e-21,3.545440161963506,1.825964747369409
MIF4GD,2.2490428379733535e-21,3.4998524276758407,1.8072940916722586
EVC2,2.2521978371426673e-21,3.06497494286841,1.6158752794797595
STK19,2.253985580319098e-21,3.339637813514644,1.7396916497114858
GDF11,2.2592205085056766e-21,2.7841368974228358,1.4772301509773518
ERICH5,2.2667166810506222e-21,7.404918875131359,2.888483930100647
PRMT6,2.268615071911607e-21,3.499070500122112,1.8069717326406105
SSSCA1-AS1,2.2712433279420323e-21,2.9605786881160694,1.5658791991232035
ADORA1,2.272163627347182e-21,3.052544643878937,1.6100123949773835
FIP1L1,2.2793979097284766e-21,3.431238803653227,1.7787295365213862
YY1AP1,2.292986092177671e-21,3.5130821519635385,1.812737313777652
ZNF644,2.3039031321964494e-21,3.5105787368849075,1.8117088858027468
PLCXD1,2.3126563246881095e-21,3.8409407866063727,1.9414597229088575
ATOH7,2.3181309042078133e-21,2.7316943344752733,1.44979606093114
WNK3,2.322000530838848e-21,2.9869229309268985,1.5786600134759576
FLOT2,2.330144978782564e-21,3.4698563196401007,1.7948759246956614
GALNT5,2.3333597917188987e-21,3.93706345282566,1.9771199642976183
ATP7A,2.3390192414589234e-21,3.535137623254271,1.8217663803873314
ITPRIPL1,2.34064731883988e-21,3.060876496925153,1.6139448348458916
RPS16,2.343563318976176e-21,3.5571042103414725,1.8307032407873274
EPHX1,2.3540493539871885e-21,4.156559166934725,2.0553897478657066
MRPL16,2.358226613462138e-21,3.5018081643053796,1.8081000523648785
SPAG1,2.3616426619204937e-21,4.047003247364808,2.016854006643913
DNAJB2,2.362549808784285e-21,3.4916966123058746,1.8039282110473744
RPIA,2.3817498721623202e-21,3.5487588130219554,1.8273145267569322
LY75,2.413757201131073e-21,3.737031064085319,1.9018925561766644
TRIM32,2.414034333899222e-21,3.5923477252955602,1.8449270041100367
PEX19,2.4198086313498737e-21,3.47333870198085,1.7963231017198142
MLF2,2.4376733070311192e-21,3.556930874251882,1.8306329371933936
TVP23C,2.4383679062500605e-21,3.121986029405694,1.6424640814054374
C1orf186 /// LOC100505650 /// LOC101929219,2.4409494097333886e-21,3.3182053888404517,1.7304031883705824
LOC101060604 /// SLC7A5P1 /// SLC7A5P2 /// SMG1P3,2.442375340396219e-21,3.4635437710200057,1.7922489062092413
G6PC2,2.4476300116519983e-21,2.7050068848291082,1.435632266028494
IRAK4,2.44913546150176e-21,3.3723340184609967,1.753747437499395
HEXA,2.453560032440337e-21,3.494964506839182,1.805277804365488
LOC158960,2.45663045877787e-21,3.576602953930451,1.8385899706705353
LOC652276,2.461330830276263e-21,2.482923991809274,1.3120400978747073
LOC101929897,2.46260338477984e-21,3.117692130442045,1.6404784701094333
PLOD3,2.477310637040297e-21,3.5867940259724476,1.8426948999538768
IFRD2,2.4950464025026045e-21,3.656573083695892,1.8704921973688846
FAM45A /// FAM45B,2.495769960566539e-21,3.5125539273127555,1.8125203748195284
COL11A2,2.496350230218413e-21,3.01283033297845,1.5911194300970717
CEP89,2.502223541645498e-21,3.0753247491364903,1.6207387646732538
TRAPPC2 /// TRAPPC2P1,2.5039221283585957e-21,3.476733429678886,1.7977324560723538
LPAL2,2.5137266314598464e-21,1.9148630498942893,0.9372412149682453
CAPNS1,2.532907277785247e-21,3.6637103727257387,1.8733054585801214
GUK1,2.5493038981111923e-21,3.5430123672185174,1.8249765013279975
ZNF587B,2.554291434379803e-21,3.6206257803553057,1.8562390708419072
ALMS1-IT1,2.5547424848031267e-21,3.408990063425305,1.7693443942951288
ANXA2R,2.5586653551830297e-21,3.2874747506647553,1.7169798138785122
RTN3,2.55991053598813e-21,3.5397692178699924,1.8236553040687655
CTD-2287O16.5,2.5662213935526776e-21,2.949084225295646,1.5602670260894287
ZNF628,2.5695045312069244e-21,2.9269050862485138,1.549375962754259
PROL1,2.571021033033585e-21,2.89736874061578,1.5347433043544154
GOLGA2,2.5752355936803055e-21,3.425310710142218,1.776234860963638
MFAP1,2.5978922909878644e-21,3.5343533760889554,1.8214462924203254
FBXL15,2.6146536743738713e-21,3.45785809861985,1.7898786657939676
C3orf17,2.6161708756418093e-21,3.543305904930428,1.8250960233097278
IGHA1 /// IGHG1 /// IGHM /// IGHV4-31,2.618611380454501e-21,3.0718366981868703,1.61910152303235
USP42,2.6237930454469233e-21,3.4071335842825277,1.7685585126247079
MORF4L2,2.6284239482497676e-21,3.549269039404515,1.8275219367836104
ATP1A1,2.628789459282602e-21,3.6532740316030736,1.8691899741234403
PCK2,2.638978055303477e-21,3.7038720674463037,1.8890342684555324
ZNF706,2.6422831599153056e-21,3.5206859168912,1.8158565290031576
RAB11FIP5,2.6483952197790113e-21,3.4187416726409734,1.773465413797932
RPUSD2,2.6528497326422095e-21,3.333863369560388,1.7371949801201387
LOC100506127,2.657617804735245e-21,2.9240085383021115,1.5479475240633083
GPRIN1,2.6652414071109386e-21,2.0768176291191365,1.054374534855124
GCLC,2.666941089244122e-21,4.317341200218083,2.1101431137423483
GOSR1,2.6673332297980783e-21,3.5038345672453723,1.808934660027852
SNX12,2.676264006631319e-21,3.526335867498364,1.8181698913619373
RPS20 /// SNORD54,2.6865660582784943e-21,3.5597393725043402,1.8317716176636187
AIM1,2.686991388942613e-21,3.7424115014202837,1.9039682005931955
FAM193A,2.6956404162017777e-21,3.487469399717257,1.8021805582838057
LINC00921 /// ZNF263,2.7123728096397853e-21,3.4591107701706427,1.790401213484504
IER5L,2.7293055269944523e-21,4.847393692252738,2.2772092590661495
RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,2.730081175627425e-21,3.5497618909000654,1.8277222555078556
FOXP4,2.7367479859038303e-21,3.193336025993641,1.6750643717390576
FMO1,2.7498216787658052e-21,4.366150104076952,2.1263617296610278
LIPE-AS1 /// LOC101930071,2.7692282765851966e-21,3.2002020470643724,1.6781629935800797
LOC101928000,2.775673215213115e-21,3.1924256742223447,1.6746530316181865
KIAA1958,2.781617252666085e-21,3.544188706123712,1.8254554205241516
ETFDH,2.783060865569311e-21,3.4736553723343175,1.796454628749771
HDGFL1,2.7886291739754475e-21,3.2090539204202293,1.682148030837957
PUF60,2.8135006679886987e-21,3.5655717384995276,1.834133430992483
CLTA,2.8170900711256708e-21,3.521180227158938,1.816059071612889
AC010980.2 /// LOC440934 /// LOC440934,2.845527833897313e-21,2.826150532185571,1.4988383114799857
MBD4,2.865342673656079e-21,3.5385289473792683,1.8231497214942916
ZNF419,2.872606434027634e-21,3.3761076358696873,1.7553609002714046
VKORC1L1,2.9100678992025943e-21,3.5892246121931284,1.843672209238576
GGA3,2.914034188055541e-21,3.473125913080053,1.7962347144583672
MTHFSD,2.931252325953181e-21,2.926859853000583,1.549353666750524
DNAJC5B,2.9322551789322586e-21,3.9631819381821765,1.9866591987689814
MAGOHB,2.932695046099288e-21,3.2319295344224614,1.6923957434339194
SAAL1,2.9409238247918956e-21,3.428432937106164,1.7775493022094289
ARHGEF11,2.94095379853167e-21,3.0185544484276914,1.5938578245954442
NAGPA,2.9410479881119843e-21,3.522930252665645,1.8167759124912741
ROPN1,2.975123604562931e-21,2.994316373011836,1.5822266614970995
GLA,2.9759983779042008e-21,3.7144379097144133,1.8931439103005123
CDC23,2.9834635894096062e-21,3.4910076144050937,1.8036435036258391
CACNA1I,2.985058408814139e-21,2.706673822346888,1.4365210407720748
NMNAT1,2.9870983166763845e-21,3.1645686949801792,1.6620088854310195
GGT7,2.993047903754576e-21,2.7782953388718865,1.4741999691098826
PATL1,3.0009314598508093e-21,3.353952833569629,1.7458624005141676
PXYLP1,3.0110936233489258e-21,3.5212201190521673,1.816075415993698
SLC7A5,3.014190163117013e-21,5.7900020579014,2.533563860981976
YME1L1,3.02503420055833e-21,3.511673610645388,1.8121587611074985
LOC101928666,3.0288734824510897e-21,2.6448235447885966,1.4031714729818812
UBE2D4,3.033270908969883e-21,3.4181825623683677,1.7732294522480683
TSG101,3.0426786642262833e-21,3.554413378677358,1.8296114767202758
MRAP,3.0535512562268233e-21,2.794979382407473,1.4828376408472839
TLR5,3.066062769486124e-21,3.5233119565636097,1.8169322177401908
LOC101928123,3.0776767045956903e-21,2.709756346496423,1.4381631344187917
OR51E1,3.0827759636467013e-21,4.845672378024158,2.276696865668749
ANXA2P2,3.0911948112902438e-21,3.6979673001657662,1.8867324675497708
NPHP3-AS1,3.1195390537490288e-21,2.5647826715316806,1.3588365833422464
MIR6890 /// QARS,3.120219884615291e-21,3.5369334399485366,1.8224990698277215
TMBIM4,3.1415712440241682e-21,3.5419427281445053,1.824540884452923
ANKRD55,3.1453226293784896e-21,3.276419594912618,1.7121201276553641
COCH,3.1468063532969912e-21,3.939525349349967,1.978021818161433
SERP1,3.1586078190057106e-21,3.569347523079342,1.835660373624225
ISYNA1,3.164071400978832e-21,3.1152042900952637,1.6393267759758339
RLIM,3.1649061130728502e-21,3.5083989479606914,1.810812809219104
TMEM101,3.1666399220309256e-21,3.4234469532603375,1.7754496578627446
SCART1,3.180299104899506e-21,2.7270001627803526,1.4473147863706681
CTBS,3.1973276814169865e-21,3.509015539744979,1.8110663367578557
RP11-109E24.2,3.216590626453759e-21,3.0939937967172915,1.6294703042678238
MUT,3.2384779007660727e-21,3.546092142675386,1.8262300241254126
GGT1,3.2388318966799266e-21,3.1668488212517696,1.6630479977619945
MIR6748 /// TMEM179B,3.260371870325573e-21,3.5070482140970043,1.8102572645686301
DPCD,3.292718427708388e-21,3.7801032217513497,1.9184256300748004
ZNF862,3.297417887292084e-21,3.510478436368627,1.811667666067919
DQ583756,3.3031831833963383e-21,2.6883839199284623,1.4267391797186426
MED10,3.3071194520312017e-21,3.554927587183319,1.829820172875486
RAB7B,3.3136803125022895e-21,3.8265470809028006,1.9360431503389575
